severity,reason,source_doc,source_pdf,reference_page,office,funding_year,label,expected,detail,exception_key
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1186,INTERN COMPENSATION - HAWLEY,2024,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|1186|INTERN COMPENSATION - HAWLEY|2024|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1187,SENATOR JOSH HAWLEY,2025,BANNER ORGANIZATION TOTALS,1808766.69,status=warn; banner=1808766.69; parsed_body=1769723.42. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|1187|SENATOR JOSH HAWLEY|2025|BANNER ORGANIZATION TOTALS|1808766.69
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1201,SENATOR MARTIN HEINRICH,2023,BANNER ORGANIZATION TOTALS,440.43,status=warn; banner=440.43; parsed_body=290.05. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|1201|SENATOR MARTIN HEINRICH|2023|BANNER ORGANIZATION TOTALS|440.43
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1202,INTERN COMPENSATION - HEINRICH,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|1202|INTERN COMPENSATION - HEINRICH|2023|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1203,SENATOR MARTIN HEINRICH,2024,BANNER ORGANIZATION TOTALS,140129.77,status=warn; banner=140129.77; parsed_body=102206.44. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|1203|SENATOR MARTIN HEINRICH|2024|BANNER ORGANIZATION TOTALS|140129.77
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1206,INTERN COMPENSATION - HEINRICH,2024,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|1206|INTERN COMPENSATION - HEINRICH|2024|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1207,SENATOR MARTIN HEINRICH,2025,BANNER ORGANIZATION TOTALS,1755085.25,status=warn; banner=1755085.25; parsed_body=1735106.28. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|1207|SENATOR MARTIN HEINRICH|2025|BANNER ORGANIZATION TOTALS|1755085.25
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1218,SENATOR GEORGE HELMY,2024,BANNER NET PAYROLL,408.33,status=banner_missing; banner=408.33; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|1218|SENATOR GEORGE HELMY|2024|BANNER NET PAYROLL|408.33
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1218,SENATOR GEORGE HELMY,2024,BANNER ORGANIZATION TOTALS,38181.43,status=warn; banner=38181.43; parsed_body=9135.9. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|1218|SENATOR GEORGE HELMY|2024|BANNER ORGANIZATION TOTALS|38181.43
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1221,SENATOR GEORGE HELMY,2025,BANNER NET PAYROLL,924403.69,status=fail; banner=924403.69; parsed_body=924812.02. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|1221|SENATOR GEORGE HELMY|2025|BANNER NET PAYROLL|924403.69
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1221,SENATOR GEORGE HELMY,2025,BANNER ORGANIZATION TOTALS,957361.14,status=warn; banner=957361.14; parsed_body=943243.51. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|1221|SENATOR GEORGE HELMY|2025|BANNER ORGANIZATION TOTALS|957361.14
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1225,SENATOR JOHN HICKENLOOPER,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|1225|SENATOR JOHN HICKENLOOPER|2023|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1226,INTERN COMPENSATION - HICKENLOOPER,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|1226|INTERN COMPENSATION - HICKENLOOPER|2023|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1227,SENATOR JOHN HICKENLOOPER,2024,BANNER NET PAYROLL,549.7,status=fail; banner=549.7; parsed_body=455.05. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|1227|SENATOR JOHN HICKENLOOPER|2024|BANNER NET PAYROLL|549.7
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1227,SENATOR JOHN HICKENLOOPER,2024,BANNER ORGANIZATION TOTALS,44071.32,status=warn; banner=44071.32; parsed_body=13821.83. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|1227|SENATOR JOHN HICKENLOOPER|2024|BANNER ORGANIZATION TOTALS|44071.32
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1230,INTERN COMPENSATION - HICKENLOOPER,2024,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|1230|INTERN COMPENSATION - HICKENLOOPER|2024|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1231,SENATOR JOHN HICKENLOOPER,2025,BANNER NET PAYROLL,1754483.41,status=fail; banner=1754483.41; parsed_body=1754578.06. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|1231|SENATOR JOHN HICKENLOOPER|2025|BANNER NET PAYROLL|1754483.41
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1231,SENATOR JOHN HICKENLOOPER,2025,BANNER ORGANIZATION TOTALS,1882342.46,status=warn; banner=1882342.46; parsed_body=1835931.65. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|1231|SENATOR JOHN HICKENLOOPER|2025|BANNER ORGANIZATION TOTALS|1882342.46
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1240,SENATOR MAZIE HIRONO,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|1240|SENATOR MAZIE HIRONO|2023|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1240,SENATOR MAZIE HIRONO,2023,BANNER ORGANIZATION TOTALS,30.51,status=warn; banner=30.51; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|1240|SENATOR MAZIE HIRONO|2023|BANNER ORGANIZATION TOTALS|30.51
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1241,INTERN COMPENSATION - HIRONO,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|1241|INTERN COMPENSATION - HIRONO|2023|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1242,SENATOR MAZIE HIRONO,2024,BANNER NET PAYROLL,2717.8,status=fail; banner=2717.8; parsed_body=1230.55. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|1242|SENATOR MAZIE HIRONO|2024|BANNER NET PAYROLL|2717.8
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1242,SENATOR MAZIE HIRONO,2024,BANNER ORGANIZATION TOTALS,431976.05,status=warn; banner=431976.05; parsed_body=56721.79. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|1242|SENATOR MAZIE HIRONO|2024|BANNER ORGANIZATION TOTALS|431976.05
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1244,INTERN COMPENSATION - HIRONO,2024,BANNER NET PAYROLL,12.75,status=banner_missing; banner=12.75; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|1244|INTERN COMPENSATION - HIRONO|2024|BANNER NET PAYROLL|12.75
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1244,INTERN COMPENSATION - HIRONO,2024,BANNER ORGANIZATION TOTALS,12.75,status=warn; banner=12.75; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|1244|INTERN COMPENSATION - HIRONO|2024|BANNER ORGANIZATION TOTALS|12.75
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1245,SENATOR MAZIE HIRONO,2025,BANNER NET PAYROLL,1687620.19,status=fail; banner=1687620.19; parsed_body=1726898.11. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|1245|SENATOR MAZIE HIRONO|2025|BANNER NET PAYROLL|1687620.19
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1245,SENATOR MAZIE HIRONO,2025,BANNER ORGANIZATION TOTALS,1803963.27,status=fail; banner=1803963.27; parsed_body=1789490.91. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|1245|SENATOR MAZIE HIRONO|2025|BANNER ORGANIZATION TOTALS|1803963.27
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1249,INTERN COMPENSATION - HIRONO,2025,BANNER NET PAYROLL,36604.48,status=fail; banner=36604.48; parsed_body=36617.23. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|1249|INTERN COMPENSATION - HIRONO|2025|BANNER NET PAYROLL|36604.48
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1249,INTERN COMPENSATION - HIRONO,2025,BANNER ORGANIZATION TOTALS,36604.48,status=warn; banner=36604.48; parsed_body=36617.23. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|1249|INTERN COMPENSATION - HIRONO|2025|BANNER ORGANIZATION TOTALS|36604.48
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1251,INTERN COMPENSATION - HOEVEN,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|1251|INTERN COMPENSATION - HOEVEN|2023|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1252,SENATOR JOHN HOEVEN,2024,BANNER ORGANIZATION TOTALS,229699.53,status=warn; banner=229699.53; parsed_body=38020.95. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|1252|SENATOR JOHN HOEVEN|2024|BANNER ORGANIZATION TOTALS|229699.53
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1254,INTERN COMPENSATION - HOEVEN,2024,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|1254|INTERN COMPENSATION - HOEVEN|2024|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1255,SENATOR JOHN HOEVEN,2025,BANNER ORGANIZATION TOTALS,1705779.96,status=warn; banner=1705779.96; parsed_body=1688447.44. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|1255|SENATOR JOHN HOEVEN|2025|BANNER ORGANIZATION TOTALS|1705779.96
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1261,SENATOR JON HUSTED,2025,BANNER ORGANIZATION TOTALS,236109.78,status=warn; banner=236109.78; parsed_body=233559.99. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|1261|SENATOR JON HUSTED|2025|BANNER ORGANIZATION TOTALS|236109.78
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1265,SENATOR CINDY HYDE-SMITH,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|1265|SENATOR CINDY HYDE-SMITH|2023|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1266,INTERN COMPENSATION - HYDE-SMITH,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|1266|INTERN COMPENSATION - HYDE-SMITH|2023|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1267,SENATOR CINDY HYDE-SMITH,2024,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|1267|SENATOR CINDY HYDE-SMITH|2024|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1267,SENATOR CINDY HYDE-SMITH,2024,BANNER ORGANIZATION TOTALS,77393.89,status=warn; banner=77393.89; parsed_body=69400.29. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|1267|SENATOR CINDY HYDE-SMITH|2024|BANNER ORGANIZATION TOTALS|77393.89
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1270,INTERN COMPENSATION - HYDE-SMITH,2024,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|1270|INTERN COMPENSATION - HYDE-SMITH|2024|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1271,SENATOR CINDY HYDE-SMITH,2025,BANNER ORGANIZATION TOTALS,1693914.8,status=warn; banner=1693914.8; parsed_body=1673094.13. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|1271|SENATOR CINDY HYDE-SMITH|2025|BANNER ORGANIZATION TOTALS|1693914.8
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1290,SENATOR JAMES M. INHOFE,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|1290|SENATOR JAMES M. INHOFE|2023|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1291,INTERN COMPENSATION - INHOFE,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|1291|INTERN COMPENSATION - INHOFE|2023|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1292,SENATOR RON JOHNSON,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|1292|SENATOR RON JOHNSON|2023|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1293,INTERN COMPENSATION - JOHNSON,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|1293|INTERN COMPENSATION - JOHNSON|2023|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1294,SENATOR RON JOHNSON,2024,BANNER ORGANIZATION TOTALS,163683.06,status=warn; banner=163683.06; parsed_body=51306.41. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|1294|SENATOR RON JOHNSON|2024|BANNER ORGANIZATION TOTALS|163683.06
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1301,INTERN COMPENSATION - JOHNSON,2024,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|1301|INTERN COMPENSATION - JOHNSON|2024|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1302,SENATOR RON JOHNSON,2025,BANNER ORGANIZATION TOTALS,1933647.46,status=warn; banner=1933647.46; parsed_body=1903502.61. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|1302|SENATOR RON JOHNSON|2025|BANNER ORGANIZATION TOTALS|1933647.46
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1314,SENATOR JIM JUSTICE,2025,BANNER ORGANIZATION TOTALS,477337.16,status=warn; banner=477337.16; parsed_body=471198.99. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|1314|SENATOR JIM JUSTICE|2025|BANNER ORGANIZATION TOTALS|477337.16
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1318,SENATOR TIM KAINE,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|1318|SENATOR TIM KAINE|2023|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,1319,INTERN COMPENSATION - KAINE,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|1319|INTERN COMPENSATION - KAINE|2023|BANNER NET PAYROLL|0.0
